"ns","ks","value"
"12200","ruralPop",1
"12200","Altitude",0
"12200","Slope",0
"12200","Soil2_Medium",1
"12200","Soil3_Heavy",0
"12200","Soil4_Stony",0
"12200","MEANYLD",0
"12200","HI_MEAN",0
"12200","LI_MEAN",0
"12200","IR_MEAN",0
"12200","SS_MEAN",0
"12201","Intercept",1
"12201","Cropland",0.0078088858712606
"12201","Forest",0
"12201","OtherLand",57.024029671452
"12201","Pasture",30.0809549287787
"12201","Plantations",0
"12201","Urban",0.00288651389803605
"12201","MeanTemp",5.72166
"12201","MeanPrecip",675.653
"12201","HarvWood",0
"12201","HarvCost",0
"12201","GRASYLD",0
"12201","meanTimeToMarket",358.031
"12201","totPop",40.7963296618932
"12201","ruralPop",1
"12201","Altitude",0
"12201","Slope",0
"12201","Soil2_Medium",1
"12201","Soil3_Heavy",0
"12201","Soil4_Stony",0
"12201","MEANYLD",0
"12201","HI_MEAN",0
"12201","LI_MEAN",0
"12201","IR_MEAN",0
"12201","SS_MEAN",0
"12202","Intercept",1
"12202","Cropland",0.00357798023388977
"12202","Forest",0
"12202","OtherLand",80.5426980927499
"12202","Pasture",43.3254495865434
"12202","Plantations",0
"12202","Urban",0.0147843404728054
"12202","MeanTemp",5.72166
"12202","MeanPrecip",675.653
"12202","HarvWood",0.377
"12202","HarvCost",116.017
"12202","GRASYLD",5.526
"12202","meanTimeToMarket",293.659
"12202","totPop",43.4187709380142
"12202","ruralPop",1
"12202","Altitude",0
"12202","Slope",0
"12202","Soil2_Medium",1
"12202","Soil3_Heavy",0
"12202","Soil4_Stony",0
"12202","MEANYLD",0
"12202","HI_MEAN",0
"12202","LI_MEAN",0
"12202","IR_MEAN",0
"12202","SS_MEAN",0
"12203","Intercept",1
"12203","Cropland",0.652268636473764
"12203","Forest",2.00414360840256
"12203","OtherLand",87.5795330321474
"12203","Pasture",53.59369161597
"12203","Plantations",0
"12203","Urban",0.015293107006338
"12203","MeanTemp",5.72166
"12203","MeanPrecip",675.653
"12203","HarvWood",0.554
"12203","HarvCost",113.333
"12203","GRASYLD",7.74
"12203","meanTimeToMarket",284.001
"12203","totPop",43.7206928322048
"12203","ruralPop",1
"12203","Altitude",0
"12203","Slope",0
"12203","Soil2_Medium",1
"12203","Soil3_Heavy",0
"12203","Soil4_Stony",0
"12203","MEANYLD",0.389653846
"12203","HI_MEAN",0.430153846
"12203","LI_MEAN",0.388692308
"12203","IR_MEAN",0.429384615
"12203","SS_MEAN",0.310384615
"12262","Intercept",1
"12262","Cropland",0.00498781328454377
"12262","Forest",0.0100234249874566
"12262","OtherLand",4.22512557261677
"12262","Pasture",1.7012622747274
"12262","Plantations",0
"12262","Urban",0.00940091438382824
"12262","MeanTemp",4.28191
"12262","MeanPrecip",1062.37
"12262","HarvWood",0
"12262","HarvCost",0
"12262","GRASYLD",5.604
"12262","meanTimeToMarket",467.14
"12262","totPop",1.68044632654433
"12262","ruralPop",1
"12262","Altitude",0
"12262","Slope",0
"12262","Soil2_Medium",1
"12262","Soil3_Heavy",0
"12262","Soil4_Stony",0
"12262","MEANYLD",0
"12262","HI_MEAN",0
"12262","LI_MEAN",0
"12262","IR_MEAN",0
"12262","SS_MEAN",0
"12263","Intercept",1
"12263","Cropland",0.0303099304755977
"12263","Forest",0
"12263","OtherLand",12.3652292275682
"12263","Pasture",5.29345084195617
"12263","Plantations",0
"12263","Urban",0
"12263","MeanTemp",4.28191
"12263","MeanPrecip",1062.37
"12263","HarvWood",0
"12263","HarvCost",0
"12263","GRASYLD",2.367
"12263","meanTimeToMarket",425.92
"12263","totPop",1.8090348855418
"12263","ruralPop",1
"12263","Altitude",0
"12263","Slope",0
"12263","Soil2_Medium",1
"12263","Soil3_Heavy",0
"12263","Soil4_Stony",0
"12263","MEANYLD",0.598296875
"12263","HI_MEAN",0.4485
"12263","LI_MEAN",0.441125
"12263","IR_MEAN",1.069
"12263","SS_MEAN",0.4345625
"12264","Intercept",1
"12264","Cropland",0
"12264","Forest",0
"12264","OtherLand",7.32886329013528
"12264","Pasture",3.88374912793798
"12264","Plantations",0
"12264","Urban",0.0220075819267394
"12264","MeanTemp",4.28191
"12264","MeanPrecip",1062.37
"12264","HarvWood",0
"12264","HarvCost",0
"12264","GRASYLD",4.444
"12264","meanTimeToMarket",645.405
"12264","totPop",2.75932786333672
"12264","ruralPop",1
"12264","Altitude",0
"12264","Slope",0
"12264","Soil2_Medium",1
"12264","Soil3_Heavy",0
"12264","Soil4_Stony",0
"12264","MEANYLD",0
"12264","HI_MEAN",0
"12264","LI_MEAN",0
"12264","IR_MEAN",0
"12264","SS_MEAN",0
"12265","Intercept",1
"12265","Cropland",0.00157769328678827
"12265","Forest",0
"12265","OtherLand",17.9215004421383
"12265","Pasture",9.8709438432106
"12265","Plantations",0
"12265","Urban",0.00697802136429632
"12265","MeanTemp",4.28191
"12265","MeanPrecip",1062.37
"12265","HarvWood",0
"12265","HarvCost",0
"12265","GRASYLD",0
"12265","meanTimeToMarket",421.898
"12265","totPop",3.23729362253156
"12265","ruralPop",1
"12265","Altitude",0
"12265","Slope",0
"12265","Soil2_Medium",1
"12265","Soil3_Heavy",0
"12265","Soil4_Stony",0
"12265","MEANYLD",0
"12265","HI_MEAN",0
"12265","LI_MEAN",0
"12265","IR_MEAN",0
"12265","SS_MEAN",0
"12266","Intercept",1
"12266","Cropland",0
"12266","Forest",0
"12266","OtherLand",32.2854067410828
"12266","Pasture",17.2354212181243
"12266","Plantations",0
"12266","Urban",0.00329204079288113
"12266","MeanTemp",4.28191
"12266","MeanPrecip",1062.37
"12266","HarvWood",0.213
"12266","HarvCost",115.893
"12266","GRASYLD",3.236
"12266","meanTimeToMarket",267.461
"12266","totPop",3.27113333866407
"12266","ruralPop",1
"12266","Altitude",0
"12266","Slope",0
"12266","Soil2_Medium",1
"12266","Soil3_Heavy",0
"12266","Soil4_Stony",0
"12266","MEANYLD",0
"12266","HI_MEAN",0
"12266","LI_MEAN",0
"12266","IR_MEAN",0
"12266","SS_MEAN",0
"12267","Intercept",1
"12267","Cropland",0.00118738164339784
"12267","Forest",0
"12267","OtherLand",105.381973808237
"12267","Pasture",57.9570912174374
"12267","Plantations",0
"12267","Urban",0.00164759268202309
"12267","MeanTemp",4.28191
"12267","MeanPrecip",1062.37
"12267","HarvWood",0
"12267","HarvCost",0
"12267","GRASYLD",0
"12267","meanTimeToMarket",277.144
"12267","totPop",30.1943347053022
"12267","ruralPop",1
"12267","Altitude",0
"12267","Slope",0
"12267","Soil2_Medium",1
"12267","Soil3_Heavy",0
"12267","Soil4_Stony",0
"12267","MEANYLD",0
"12267","HI_MEAN",0
"12267","LI_MEAN",0
"12267","IR_MEAN",0
"12267","SS_MEAN",0
"12268","Intercept",1
"12268","Cropland",0.00118676329575716
"12268","Forest",0
"12268","OtherLand",111.405988701804
"12268","Pasture",60.9562528512323
"12268","Plantations",0
"12268","Urban",0.000411683668063908
"12268","MeanTemp",4.28191
"12268","MeanPrecip",1062.37
"12268","HarvWood",0.313
"12268","HarvCost",117.628
"12268","GRASYLD",0
"12268","meanTimeToMarket",254.986
"12268","totPop",43.4777967350925
"12268","ruralPop",1
"12268","Altitude",0
"12268","Slope",0
"12268","Soil2_Medium",1
"12268","Soil3_Heavy",0
"12268","Soil4_Stony",0
"12268","MEANYLD",0
"12268","HI_MEAN",0
"12268","LI_MEAN",0
"12268","IR_MEAN",0
"12268","SS_MEAN",0
"12269","Intercept",1
"12269","Cropland",0.0429985191872893
"12269","Forest",0.0447581505622003
"12269","OtherLand",92.9447174498829
"12269","Pasture",50.7853317046933
"12269","Plantations",0
"12269","Urban",0.0271241756742554
"12269","MeanTemp",4.28191
"12269","MeanPrecip",1062.37
"12269","HarvWood",0.444
"12269","HarvCost",115.188
"12269","GRASYLD",6.828
"12269","meanTimeToMarket",284.65
"12269","totPop",43.8736353099132
"12269","ruralPop",1
"12269","Altitude",0
"12269","Slope",0
"12269","Soil2_Medium",1
"12269","Soil3_Heavy",0
"12269","Soil4_Stony",0
"12269","MEANYLD",0
"12269","HI_MEAN",0
"12269","LI_MEAN",0
"12269","IR_MEAN",0
"12269","SS_MEAN",0
"12321","Intercept",1
"12321","Cropland",0
"12321","Forest",0
"12321","OtherLand",61.6167104474528
"12321","Pasture",33.8285956740941
"12321","Plantations",0
"12321","Urban",0.0489638784530598
"12321","MeanTemp",-17.4519
"12321","MeanPrecip",152.747
"12321","HarvWood",0
"12321","HarvCost",0
"12321","GRASYLD",3.561
"12321","meanTimeToMarket",469.547
"12321","totPop",3.13107791703104
"12321","ruralPop",1
"12321","Altitude",0
"12321","Slope",0
"12321","Soil2_Medium",1
"12321","Soil3_Heavy",0
"12321","Soil4_Stony",0
"12321","MEANYLD",0
"12321","HI_MEAN",0
"12321","LI_MEAN",0
"12321","IR_MEAN",0
"12321","SS_MEAN",0
"12322","Intercept",1
"12322","Cropland",0.00118360161290185
"12322","Forest",0
"12322","OtherLand",43.0923785350979
"12322","Pasture",23.5841597450874
"12322","Plantations",0
"12322","Urban",0.0446781182017994
"12322","MeanTemp",-17.4519
"12322","MeanPrecip",152.747
"12322","HarvWood",0.234
"12322","HarvCost",116.529
"12322","GRASYLD",2.516
"12322","meanTimeToMarket",439.513
"12322","totPop",3.52205556155054
"12322","ruralPop",1
"12322","Altitude",0
"12322","Slope",0
"12322","Soil2_Medium",1
"12322","Soil3_Heavy",0
"12322","Soil4_Stony",0
"12322","MEANYLD",0
"12322","HI_MEAN",0
"12322","LI_MEAN",0
"12322","IR_MEAN",0
"12322","SS_MEAN",0
"12323","Intercept",1
"12323","Cropland",0
"12323","Forest",0.00333724101883257
"12323","OtherLand",21.4211023714109
"12323","Pasture",11.589356891293
"12323","Plantations",0
"12323","Urban",0.00228349627731054
"12323","MeanTemp",-17.4519
"12323","MeanPrecip",152.747
"12323","HarvWood",0
"12323","HarvCost",0
"12323","GRASYLD",0
"12323","meanTimeToMarket",250.492
"12323","totPop",3.66488087016993
"12323","ruralPop",1
"12323","Altitude",0
"12323","Slope",0
"12323","Soil2_Medium",1
"12323","Soil3_Heavy",0
"12323","Soil4_Stony",0
"12323","MEANYLD",0
"12323","HI_MEAN",0
"12323","LI_MEAN",0
"12323","IR_MEAN",0
"12323","SS_MEAN",0
"12324","Intercept",1
"12324","Cropland",0.000794524138085937
"12324","Forest",0
"12324","OtherLand",42.1140115036114
"12324","Pasture",23.2153391547003
"12324","Plantations",0
"12324","Urban",0.00661481755026163
"12324","MeanTemp",-17.4519
"12324","MeanPrecip",152.747
"12324","HarvWood",0.352
"12324","HarvCost",122.606
"12324","GRASYLD",3.779
"12324","meanTimeToMarket",206.225
"12324","totPop",43.1303909162315
"12324","ruralPop",1
"12324","Altitude",0
"12324","Slope",0
"12324","Soil2_Medium",1
"12324","Soil3_Heavy",0
"12324","Soil4_Stony",0
"12324","MEANYLD",0
"12324","HI_MEAN",0
"12324","LI_MEAN",0
"12324","IR_MEAN",0
"12324","SS_MEAN",0
"12325","Intercept",1
"12325","Cropland",0.00514731459471679
"12325","Forest",0
"12325","OtherLand",124.869405667206
"12325","Pasture",69.0310584979331
"12325","Plantations",0
"12325","Urban",0.00370852026596605
"12325","MeanTemp",-17.4519
"12325","MeanPrecip",152.747
"12325","HarvWood",0.333
"12325","HarvCost",121.336
"12325","GRASYLD",4.911
"12325","meanTimeToMarket",220.316
"12325","totPop",43.4533007490305
"12325","ruralPop",1
"12325","Altitude",0
"12325","Slope",0
"12325","Soil2_Medium",1
"12325","Soil3_Heavy",0
"12325","Soil4_Stony",0
"12325","MEANYLD",0
"12325","HI_MEAN",0
"12325","LI_MEAN",0
"12325","IR_MEAN",0
"12325","SS_MEAN",0
"12326","Intercept",1
"12326","Cropland",0.0118665106075864
"12326","Forest",0
"12326","OtherLand",99.8341429061356
"12326","Pasture",54.6541005832568
"12326","Plantations",0
"12326","Urban",0
"12326","MeanTemp",-17.4519
"12326","MeanPrecip",152.747
"12326","HarvWood",0.412
"12326","HarvCost",116.501
"12326","GRASYLD",6.71
"12326","meanTimeToMarket",184.442
"12326","totPop",43.9093538509455
"12326","ruralPop",1
"12326","Altitude",0
"12326","Slope",0
"12326","Soil2_Medium",1
"12326","Soil3_Heavy",0
"12326","Soil4_Stony",0
"12326","MEANYLD",0
"12326","HI_MEAN",0
"12326","LI_MEAN",0
"12326","IR_MEAN",0
"12326","SS_MEAN",0
"12378","Intercept",1
"12378","Cropland",0
"12378","Forest",0
"12378","OtherLand",7.32835747364169
"12378","Pasture",4.01366269538042
"12378","Plantations",0
"12378","Urban",0.00595983097788452
"12378","MeanTemp",-8.15262
"12378","MeanPrecip",452.18
"12378","HarvWood",0
"12378","HarvCost",0
"12378","GRASYLD",1.495
"12378","meanTimeToMarket",380.945
"12378","totPop",1.58618538277297
"12378","ruralPop",1
"12378","Altitude",0
"12378","Slope",0
"12378","Soil2_Medium",1
"12378","Soil3_Heavy",0
"12378","Soil4_Stony",0
"12378","MEANYLD",0
"12378","HI_MEAN",0
"12378","LI_MEAN",0
"12378","IR_MEAN",0
"12378","SS_MEAN",0
"12379","Intercept",1
"12379","Cropland",0.000792827569818844
"12379","Forest",0
"12379","OtherLand",119.693533959075
"12379","Pasture",65.6279639969847
"12379","Plantations",0
"12379","Urban",0.0489392163703122
"12379","MeanTemp",-11.6267
"12379","MeanPrecip",262.984
"12379","HarvWood",0.236
"12379","HarvCost",116.612
"12379","GRASYLD",1.651
"12379","meanTimeToMarket",433.966
"12379","totPop",3.63055259438048
"12379","ruralPop",1
"12379","Altitude",0
"12379","Slope",0
"12379","Soil2_Medium",1
"12379","Soil3_Heavy",0
"12379","Soil4_Stony",0
"12379","MEANYLD",0
"12379","HI_MEAN",0
"12379","LI_MEAN",0
"12379","IR_MEAN",0
"12379","SS_MEAN",0
"12380","Intercept",1
"12380","Cropland",0
"12380","Forest",0
"12380","OtherLand",43.8895035385151
"12380","Pasture",22.616370634332
"12380","Plantations",0
"12380","Urban",0.21652582715289
"12380","MeanTemp",-11.6267
"12380","MeanPrecip",262.984
"12380","HarvWood",0.198
"12380","HarvCost",122.55
"12380","GRASYLD",2.348
"12380","meanTimeToMarket",363.679
"12380","totPop",4.84095296332266
"12380","ruralPop",1
"12380","Altitude",0
"12380","Slope",0
"12380","Soil2_Medium",1
"12380","Soil3_Heavy",0
"12380","Soil4_Stony",0
"12380","MEANYLD",0
"12380","HI_MEAN",0
"12380","LI_MEAN",0
"12380","IR_MEAN",0
"12380","SS_MEAN",0
"12381","Intercept",1
"12381","Cropland",0.000395786594416255
"12381","Forest",0
"12381","OtherLand",46.3593172528749
"12381","Pasture",25.16629726067
"12381","Plantations",0
"12381","Urban",0.00882969986067961
"12381","MeanTemp",-11.6267
"12381","MeanPrecip",262.984
"12381","HarvWood",0.185
"12381","HarvCost",154.302
"12381","GRASYLD",3.054
"12381","meanTimeToMarket",234.508
"12381","totPop",4.9067000079961
"12381","ruralPop",1
"12381","Altitude",0
"12381","Slope",0
"12381","Soil2_Medium",1
"12381","Soil3_Heavy",0
"12381","Soil4_Stony",0
"12381","MEANYLD",0
"12381","HI_MEAN",0
"12381","LI_MEAN",0
"12381","IR_MEAN",0
"12381","SS_MEAN",0
"12382","Intercept",1
"12382","Cropland",0
"12382","Forest",0
"12382","OtherLand",45.7983553008306
"12382","Pasture",24.9772615701249
"12382","Plantations",0
"12382","Urban",0.00587312904448508
"12382","MeanTemp",-11.6267
"12382","MeanPrecip",262.984
"12382","HarvWood",0
"12382","HarvCost",0
"12382","GRASYLD",3.502
"12382","meanTimeToMarket",176.295
"12382","totPop",43.5283292284466
"12382","ruralPop",1
"12382","Altitude",0
"12382","Slope",0
"12382","Soil2_Medium",1
"12382","Soil3_Heavy",0
"12382","Soil4_Stony",0
"12382","MEANYLD",0
"12382","HI_MEAN",0
"12382","LI_MEAN",0
"12382","IR_MEAN",0
"12382","SS_MEAN",0
"12383","Intercept",1
"12383","Cropland",0.0164893035651107
"12383","Forest",0
"12383","OtherLand",124.707323064745
"12383","Pasture",69.1834455017493
"12383","Plantations",0
"12383","Urban",0.00206212994033198
"12383","MeanTemp",-11.6267
"12383","MeanPrecip",262.984
"12383","HarvWood",0.339
"12383","HarvCost",118.491
"12383","GRASYLD",4.485
"12383","meanTimeToMarket",157.571
"12383","totPop",43.4687718981223
"12383","ruralPop",1
"12383","Altitude",0
"12383","Slope",0
"12383","Soil2_Medium",1
"12383","Soil3_Heavy",0
"12383","Soil4_Stony",0
"12383","MEANYLD",0
"12383","HI_MEAN",0
"12383","LI_MEAN",0
"12383","IR_MEAN",0
"12383","SS_MEAN",0
"12384","Intercept",1
"12384","Cropland",0.0118678553214464
"12384","Forest",0
"12384","OtherLand",82.4189187001062
"12384","Pasture",45.4256097652274
"12384","Plantations",0
"12384","Urban",0.00576367934494867
"12384","MeanTemp",-11.6267
"12384","MeanPrecip",262.984
"12384","HarvWood",0.397
"12384","HarvCost",116.957
"12384","GRASYLD",0
"12384","meanTimeToMarket",148.617
"12384","totPop",43.8597314483034
"12384","ruralPop",1
"12384","Altitude",0
"12384","Slope",0
"12384","Soil2_Medium",1
"12384","Soil3_Heavy",0
"12384","Soil4_Stony",0
"12384","MEANYLD",0
"12384","HI_MEAN",0
"12384","LI_MEAN",0
"12384","IR_MEAN",0
"12384","SS_MEAN",0
"12423","Intercept",1
"12423","Cropland",0
"12423","Forest",0
"12423","OtherLand",11.7135235737605
"12423","Pasture",5.89774887116176
"12423","Plantations",0
"12423","Urban",0.0777175550777106
"12423","MeanTemp",-11.6267
"12423","MeanPrecip",262.984
"12423","HarvWood",0
"12423","HarvCost",0
"12423","GRASYLD",0.458
"12423","meanTimeToMarket",241.713
"12423","totPop",16.7901050314348
"12423","ruralPop",1
"12423","Altitude",0
"12423","Slope",0
"12423","Soil2_Medium",1
"12423","Soil3_Heavy",0
"12423","Soil4_Stony",0
"12423","MEANYLD",0
"12423","HI_MEAN",0
"12423","LI_MEAN",0
"12423","IR_MEAN",0
"12423","SS_MEAN",0
"12424","Intercept",1
"12424","Cropland",0.00104197315387927
"12424","Forest",0
"12424","OtherLand",76.0449914037182
"12424","Pasture",41.9000427785998
"12424","Plantations",0
"12424","Urban",0.0174338445282024
"12424","MeanTemp",-11.6267
"12424","MeanPrecip",262.984
"12424","HarvWood",0.215
"12424","HarvCost",141.944
"12424","GRASYLD",1.566
"12424","meanTimeToMarket",343.761
"12424","totPop",4.51834639372803
"12424","ruralPop",1
"12424","Altitude",0
"12424","Slope",0
"12424","Soil2_Medium",1
"12424","Soil3_Heavy",0
"12424","Soil4_Stony",0
"12424","MEANYLD",0
"12424","HI_MEAN",0
"12424","LI_MEAN",0
"12424","IR_MEAN",0
"12424","SS_MEAN",0
"12426","Intercept",1
"12426","Cropland",0.000545762449320422
"12426","Forest",0
"12426","OtherLand",75.6696474893952
"12426","Pasture",40.9823538846957
"12426","Plantations",0
"12426","Urban",0.111652863459787
"12426","MeanTemp",-11.6267
"12426","MeanPrecip",262.984
"12426","HarvWood",0.218
"12426","HarvCost",125.09
"12426","GRASYLD",1.789
"12426","meanTimeToMarket",337.44
"12426","totPop",4.85594043379735
"12426","ruralPop",1
"12426","Altitude",0
"12426","Slope",0
"12426","Soil2_Medium",1
"12426","Soil3_Heavy",0
"12426","Soil4_Stony",0
"12426","MEANYLD",0
"12426","HI_MEAN",0
"12426","LI_MEAN",0
"12426","IR_MEAN",0
"12426","SS_MEAN",0
"12427","Intercept",1
"12427","Cropland",0
"12427","Forest",0
"12427","OtherLand",60.2113922940174
"12427","Pasture",33.3200682126478
"12427","Plantations",0
"12427","Urban",0.0140994933348178
"12427","MeanTemp",-11.6267
"12427","MeanPrecip",262.984
"12427","HarvWood",0.218
"12427","HarvCost",123.947
"12427","GRASYLD",1.553
"12427","meanTimeToMarket",215.243
"12427","totPop",4.9067000079961
"12427","ruralPop",1
"12427","Altitude",0
"12427","Slope",0
"12427","Soil2_Medium",1
"12427","Soil3_Heavy",0
"12427","Soil4_Stony",0
"12427","MEANYLD",0
"12427","HI_MEAN",0
"12427","LI_MEAN",0
"12427","IR_MEAN",0
"12427","SS_MEAN",0
"12428","Intercept",1
"12428","Cropland",0
"12428","Forest",0
"12428","OtherLand",81.1693030369178
"12428","Pasture",44.0355083385826
"12428","Plantations",0
"12428","Urban",0.0239786244996836
"12428","MeanTemp",-7.71259
"12428","MeanPrecip",272.861
"12428","HarvWood",0
"12428","HarvCost",0
"12428","GRASYLD",1.477
"12428","meanTimeToMarket",160.624
"12428","totPop",32.6123090385206
"12428","ruralPop",1
"12428","Altitude",0
"12428","Slope",0
"12428","Soil2_Medium",1
"12428","Soil3_Heavy",0
"12428","Soil4_Stony",0
"12428","MEANYLD",0
"12428","HI_MEAN",0
"12428","LI_MEAN",0
"12428","IR_MEAN",0
"12428","SS_MEAN",0
"12429","Intercept",1
"12429","Cropland",0.00570831526391069
"12429","Forest",0
"12429","OtherLand",125.037371335774
"12429","Pasture",68.8563338656743
"12429","Plantations",0
"12429","Urban",0.00990648328776298
"12429","MeanTemp",-7.71259
"12429","MeanPrecip",272.861
"12429","HarvWood",0.329
"12429","HarvCost",120.802
"12429","GRASYLD",2.074
"12429","meanTimeToMarket",136.643
"12429","totPop",43.3707879538745
"12429","ruralPop",1
"12429","Altitude",0
"12429","Slope",0
"12429","Soil2_Medium",1
"12429","Soil3_Heavy",0
"12429","Soil4_Stony",0
"12429","MEANYLD",0
"12429","HI_MEAN",0
"12429","LI_MEAN",0
"12429","IR_MEAN",0
"12429","SS_MEAN",0
"12430","Intercept",1
"12430","Cropland",0.166241006875749
"12430","Forest",0
"12430","OtherLand",60.1010813985542
"12430","Pasture",35.62929759457
"12430","Plantations",0
"12430","Urban",0
"12430","MeanTemp",-7.71259
"12430","MeanPrecip",272.861
"12430","HarvWood",0.41
"12430","HarvCost",116.848
"12430","GRASYLD",3.109
"12430","meanTimeToMarket",82.1898
"12430","totPop",43.7867361748516
"12430","ruralPop",1
"12430","Altitude",0
"12430","Slope",0
"12430","Soil2_Medium",1
"12430","Soil3_Heavy",0
"12430","Soil4_Stony",0
"12430","MEANYLD",0
"12430","HI_MEAN",0
"12430","LI_MEAN",0
"12430","IR_MEAN",0
